CNPJ,FIRM_NAME,CVM_FIRM_TYPE,CVM_CODE,CVM_STATUS
30.565.329/0001-60,PRAIAMAR EMPREEND TUR SA,CIAS INCENTIVADAS REGISTRADAS,506044,Cancelado em 14/02/2012
10.747.021/0001-29,PRÁTICA PARTICIPAÇÕES S.A.,CIAS ABERTAS,023728,Cancelado em 31/12/2017
08.574.411/0001-00,PRÁTICA PRODUTOS S.A.,CIAS ABERTAS,024546,Concedido em 27/09/2018
32.110.314/0001-33,PREDILETO ALIMENTOS SA,CIAS ABERTAS,014010,Cancelado em 19/12/2011
05.489.802/0001-20,PREFABRICADOS ALFA DO MA SA,CIAS INCENTIVADAS REGISTRADAS,510815,Cancelado em 14/02/2012
05.489.802/0001-20,PREFABRICADOS ALFA DO MA SA,CIAS INCENTIVADAS REGISTRADAS,519502,Cancelado em 06/02/2013
08.794.497/0001-79,PREFERÊNCIA AGROPECUÁRIA SA,CIAS INCENTIVADAS REGISTRADAS,500062,Cancelado em 25/08/2008
61.142.469/0001-50,PREMESA SA IND E COMERCIO,CIAS ABERTAS,009725,Cancelado em 05/10/1994
06.760.102/0001-91,PREMOLDE IND ARTEF CIMENTO S/A,CIAS INCENTIVADAS REGISTRADAS,504254,Cancelado em 14/02/2012
25.086.661/0001-02,PREMOLTINS - PREMOLDADOS TO SA,CIAS INCENTIVADAS REGISTRADAS,510700,Cancelado em 14/02/2012
02.396.693/0001-09,PRH9 PRODUÇÕES SA,CIAS ABERTAS,018163,Cancelado em 06/02/2001
15.251.358/0001-64,PRICOMAR INDUSTRIA DE PESCA S/A,CIAS INCENTIVADAS REGISTRADAS,517224,Cancelado em 14/02/2012
03.504.271/0001-72,PRIMOROSA SA AGROPEC IND E COM,CIAS INCENTIVADAS REGISTRADAS,509027,Cancelado em 14/02/2012
03.504.271/0001-72,PRIMOROSA SA AGROPEC IND E COM,CIAS INCENTIVADAS REGISTRADAS,519235,Cancelado em 20/08/2012
18.593.815/0001-97,PRINER SERVIÇOS INDUSTRIAIS S.A.,CIAS ABERTAS,024236,Concedido em 02/10/2017
10.629.105/0001-68,PRIO S.A.,CIAS ABERTAS,022187,Concedido em 21/10/2010
10.464.223/0001-63,PRIVALIA BRASIL S.A.,CIAS ABERTAS,025941,Cancelado em 26/07/2022
03.587.889/0001-43,PRIVATINVEST PARTICIPAÇÕES SA,CIAS ABERTAS,018635,Cancelado em 31/08/2011
56.994.924/0001-05,PRÓ METALURGIA SA - EM LIQUIDAÇÃO EXTRAJUDICIAL,CIAS ABERTAS,001686,Cancelado em 09/08/2021
24.436.891/0001-91,PROCINSA PRODS CIRURG DO NE SA,CIAS INCENTIVADAS REGISTRADAS,516520,Cancelado em 14/02/2012
22.963.169/0001-80,PRODS AGRIC SA - PROASA,CIAS INCENTIVADAS REGISTRADAS,512346,Cancelado em 14/02/2012
06.264.774/0001-06,PRODS PEC ANGICO BRANCO SA,CIAS INCENTIVADAS REGISTRADAS,501557,Cancelado em 28/09/2008
02.291.077/0001-93,PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,CIAS ABERTAS,019232,Concedido em 07/02/2002
12.541.066/0001-78,PRODUTOS E LIGAS PLASTICAS DO BRASIL S/A,CIAS INCENTIVADAS REGISTRADAS,510823,Cancelado em 14/02/2012
12.541.066/0001-78,PRODUTOS E LIGAS PLASTICAS DO BRASIL S/A,CIAS INCENTIVADAS REGISTRADAS,520918,Cancelado em 05/02/2019
61.141.982/0001-26,PRODUTOS QUIMICOS ELEKEIROZ SA,CIAS ABERTAS,009750,Cancelado em 12/04/1995
45.453.214/0001-51,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,CIAS ABERTAS,020346,Concedido em 24/10/2006
10.782.100/0001-70,PROFERTIL-PROD QUIM FERT SA,CIAS INCENTIVADAS REGISTRADAS,511633,Cancelado em 05/12/2005
02.382.073/0001-10,PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO,CIAS ABERTAS,023469,Concedido em 11/08/2014
04.203.865/0001-06,PROMAPA PROD MAD DO PARA SA,CIAS INCENTIVADAS REGISTRADAS,502294,Cancelado em 28/09/2008
09.015.090/0001-69,PROMAR PESCA INDL SA,CIAS INCENTIVADAS REGISTRADAS,501905,Cancelado em 14/02/2012
24.401.622/0001-90,PROMASA PRODS MEDS ARACAJU SA,CIAS INCENTIVADAS REGISTRADAS,517496,Cancelado em 14/02/2012
61.391.603/0001-56,PROMETAL PRODS METALURGICOS SA,CIAS ABERTAS,009768,Cancelado em 22/03/2005
01.394.549/0001-70,PROMOAUTO PARTICIPAÇÕES SA,CIAS ABERTAS,015970,Cancelado em 16/01/2003
61.095.923/0001-69,PROMON ENGENHARIA SA,CIAS ABERTAS,009776,Cancelado em 29/09/1988
55.737.514/0001-16,PROMON TECNOLOGIA SA,CIAS ABERTAS,013293,Cancelado em 16/08/1990
02.992.449/0001-09,PROMPT PARTICIPAÇÕES S.A.,CIAS ABERTAS,018333,Concedido em 18/06/1999
13.552.070/0001-02,PRONOR PETROQUIMICA SA,CIAS ABERTAS,009784,Cancelado em 16/05/2011
62.794.516/0001-02,PROPASA PRODS DE PAPEL SA,CIAS ABERTAS,009792,Cancelado em 07/08/2007
05.007.794/0001-39,PROPEC MINERAL IND COM REP SA,CIAS INCENTIVADAS REGISTRADAS,501298,Cancelado em 14/02/2012
01.299.251/0001-81,PROPECUS AGROPECUÁRIA S.A.,CIAS INCENTIVADAS REGISTRADAS,519006,Cancelado em 03/09/2010
33.496.563/0001-71,PROSPEC SA PROSPECCAO AEROLEV,CIAS ABERTAS,009814,Cancelado em 09/10/1990
08.143.133/0001-29,PROTEINA PROJ INTEGR ALIM SA,CIAS INCENTIVADAS REGISTRADAS,510793,Cancelado em 18/10/2007
27.071.778/0001-48,PROVALE IND E COM SA,CIAS INCENTIVADAS REGISTRADAS,516570,Cancelado em 18/03/1999
12.498.904/0001-78,PROVIDAX PARTICIPAÇÕES S/A,CIAS ABERTAS,022314,Cancelado em 30/07/2014
02.736.122/0001-76,PRUDENTE NEVES AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,507202,Cancelado em 14/02/2012
08.741.499/0001-08,PRUMO LOGÍSTICA S.A.,CIAS ABERTAS,021482,Cancelado em 04/05/2018
84.496.066/0001-04,PST ELETRÔNICA SA,CIAS ABERTAS,021679,Cancelado em 20/07/2010
12.215.224/0001-08,PUERI IND COM DE CONFECCOES SA,CIAS INCENTIVADAS REGISTRADAS,507482,Cancelado em 14/02/2012
03.734.942/0001-91,PW BRASIL EXPORT S/A,CIAS INCENTIVADAS REGISTRADAS,518328,Cancelado em 18/11/2011
26.072.786/0001-46,QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.,CIAS ABERTAS,026816,Concedido em 30/05/2022
13.608.583/0001-80,QGN PARTICIPAÇÕES SA,CIAS ABERTAS,009857,Cancelado em 14/08/2012
11.992.680/0001-93,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,CIAS ABERTAS,022497,Concedido em 17/06/2011
35.791.391/0001-94,QUALITY SOFTWARE S.A.,CIAS ABERTAS,023302,Concedido em 03/12/2013
16.896.425/0001-60,QUARTZIL INFO SA,CIAS INCENTIVADAS REGISTRADAS,501689,Cancelado em 10/11/1989
28.418.903/0001-06,QUATRO ESTACOES HOT E TUR S/A,CIAS INCENTIVADAS REGISTRADAS,515973,Cancelado em 04/04/2007
04.705.090/0001-77,QUATTOR PETROQUÍMICA S.A.,CIAS ABERTAS,019267,Cancelado em 03/02/2011
07.205.768/0001-40,QUEIROZ COMERCIO E PARTS SA,CIAS ABERTAS,009830,Cancelado em 28/09/1988
51.744.803/0001-91,QUIM DA BAHIA IND E COM,CIAS INCENTIVADAS REGISTRADAS,501417,Cancelado em 16/12/2008
61.074.118/0001-59,QUIMBRASIL QUIM INDL BRAS SA,CIAS ABERTAS,009849,Cancelado em 09/10/1990
14.727.457/0001-07,QUÍMICA GERAL DO NORDESTE S/A,CIAS INCENTIVADAS REGISTRADAS,507881,Cancelado em 14/02/2012
33.036.328/0001-17,QUIMIO PRODS QUIMICOS CI SA,CIAS ABERTAS,009873,Cancelado em 14/06/1989
96.736.806/0001-11,QUIMISINOS SA,CIAS ABERTAS,009881,Cancelado em 22/03/2005
04.960.720/0001-50,QUIXADA FAZ BOVINA DO PA SA,CIAS INCENTIVADAS REGISTRADAS,509922,Cancelado em 30/01/1996
34.649.293/0001-54,R.J. AVIC DA AMAZONIA SA,CIAS INCENTIVADAS REGISTRADAS,510963,Cancelado em 14/02/2012
34.649.293/0001-54,R.J. AVIC DA AMAZONIA SA,CIAS INCENTIVADAS REGISTRADAS,521124,Cancelado em 03/02/2022
06.260.897/0001-79,RACHID ABDALLA SA IND E COM,CIAS ABERTAS,009903,Cancelado em 21/03/2006
33.643.305/0001-70,RACIMEC INFORMATICA BRAS SA,CIAS ABERTAS,013056,Cancelado em 05/03/1993
58.371.261/0001-06,RACINVEST INVS IMOBILIARIOS SA,CIAS ABERTAS,013803,Cancelado em 28/01/1992
43.202.951/0001-56,RACIONAL ENGENHARIA SA,CIAS ABERTAS,009911,Cancelado em 23/11/1987
05.279.039/0001-03,RAÇÕES ARGO SA,CIAS INCENTIVADAS REGISTRADAS,506028,Cancelado em 14/02/2012
61.585.865/0001-51,RAIA DROGASIL S.A.,CIAS ABERTAS,005258,Concedido em 20/07/1977
60.605.664/0001-06,RAIA SA,CIAS ABERTAS,022306,Cancelado em 02/02/2012
01.529.589/0001-82,RAIL SUL SA,CIAS ABERTAS,015946,Cancelado em 31/01/2006
04.774.238/0001-25,RAISA RONDONIA AGROINDL SA,CIAS INCENTIVADAS REGISTRADAS,506141,Cancelado em 16/11/2012
08.070.508/0001-78,RAÍZEN ENERGIA S.A.,CIAS ABERTAS,023230,Concedido em 21/10/2013
33.453.598/0001-23,RAÍZEN S.A.,CIAS ABERTAS,025917,Concedido em 28/05/2021
10.964.948/0001-10,RAN REF ACUCAR NORTE SA,CIAS ABERTAS,009970,Cancelado em 04/01/2010
04.567.400/0001-34,RANARIO REAL SA,CIAS INCENTIVADAS REGISTRADAS,501140,Cancelado em 28/09/2008
05.152.277/0001-53,RANARIO STA CRUZ SA,CIAS INCENTIVADAS REGISTRADAS,510920,Cancelado em 14/02/2012
10.523.280/0001-76,RANDON NORDESTE SA VEICS IMPLS,CIAS ABERTAS,009938,Cancelado em 16/02/1996
89.086.144/0001-16,RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,CIAS ABERTAS,014109,Concedido em 05/02/1993
88.610.829/0001-57,RANDON SA VEICULOS IMPLEMENTOS,CIAS ABERTAS,009946,Cancelado em 27/04/1993
48.606.891/0001-50,RAROS AGROIND  PROD AROM SA,CIAS INCENTIVADAS REGISTRADAS,502324,Cancelado em 24/10/2012
94.789.468/0001-50,RASIP AGRO PASTORIL SA,CIAS ABERTAS,018279,Cancelado em 16/07/2013
14.041.032/0001-40,RAUTA COM IND DE MAD SA,CIAS INCENTIVADAS REGISTRADAS,503738,Cancelado em 14/02/2012
07.399.280/0001-00,RAVEL INDL SA,CIAS INCENTIVADAS REGISTRADAS,513610,Cancelado em 28/09/2008
10.574.937/0001-24,RAYMUNDO DA FONTE IND SA,CIAS INCENTIVADAS REGISTRADAS,504840,Cancelado em 13/07/2005
03.559.006/0001-91,RB CAPITAL SECURITIZADORA S.A.,CIAS ABERTAS,019860,Cancelado em 31/12/2019
02.221.531/0001-30,RDN CONCESSÕES E PARTICIPAÇÕES S.A.,CIAS ABERTAS,019151,Cancelado em 23/12/2021
10.452.416/0001-02,REAG INVESTIMENTOS SA,CIAS ABERTAS,026964,Concedido em 27/09/2022
02.643.896/0001-52,REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.,CIAS ABERTAS,018430,Cancelado em 01/02/2023
02.670.203/0001-10,REAL CONSÓRCIO PART. S.A.(EM LIQUIDAÇÃO),CIAS ABERTAS,018023,Cancelado em 14/01/2002
02.670.204/0001-65,REAL HOLDINGS PART. S.A. (EM LIQUIDAÇÃO),CIAS ABERTAS,018007,Cancelado em 14/01/2002
28.154.847/0001-40,REALCAFE SOLUVEL DO BRASIL S/A,CIAS ABERTAS,009962,Cancelado em 13/04/2000
28.154.847/0001-40,REALCAFE SOLUVEL DO BRASIL S/A,CIAS INCENTIVADAS REGISTRADAS,518298,Cancelado em 26/11/2021
02.670.205/0001-00,REALPAR PARTICIPAÇÕES S.A-EM LIQUIDAÇÃO,CIAS ABERTAS,018015,Cancelado em 14/01/2002
01.430.815/0001-73,REASON S.A. COML. IMPORT. E EXPORTADORA,CIAS ABERTAS,016519,Cancelado em 05/02/2001
06.349.242/0001-71,REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.,CIAS ABERTAS,019810,Cancelado em 03/02/2016
04.370.450/0001-27,REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.,CIAS ABERTAS,019356,Cancelado em 13/04/2017
09.789.207/0001-61,RECIFE GRAFICA EDITORA SA,CIAS INCENTIVADAS REGISTRADAS,509914,Cancelado em 14/02/2012
91.333.666/0001-17,RECRUSUL SA,CIAS ABERTAS,012572,Concedido em 20/12/1985
06.047.087/0001-39,REDE D'OR SÃO LUIZ S.A.,CIAS ABERTAS,024821,Concedido em 21/10/2019
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,CIAS ABERTAS,003190,Concedido em 16/10/1969
06.839.302/0001-34,REDE INT DE HOT E P DO PI SA,CIAS INCENTIVADAS REGISTRADAS,516368,Cancelado em 28/09/2008
01.425.787/0001-04,REDECARD S/A,CIAS ABERTAS,020893,Cancelado em 18/10/2012
12.126.500/0001-53,REDENTOR ENERGIA S/A,CIAS ABERTAS,022128,Cancelado em 19/01/2016
67.915.785/0001-01,REDFACTOR FACTORING E FOMENTO COML S/A,CIAS ABERTAS,019496,Cancelado em 16/05/2011
40.180.943/0001-68,REFINARIA DE MANAUS S.A.,CIAS ABERTAS,027308,Concedido em 01/09/2023
94.845.674/0001-30,REFINARIA PET IPIRANGA SA,CIAS ABERTAS,009997,Cancelado em 17/07/2008
33.412.081/0001-96,REFINARIA PET MANGUINHOS SA,CIAS ABERTAS,009989,Concedido em 14/05/1970
04.922.415/0001-73,REFRIG GAROTO IND COM SA,CIAS INCENTIVADAS REGISTRADAS,509973,Cancelado em 14/02/2012
04.306.213/0001-05,REFRIMA SA-EQUIP INDUSTRIAIS,CIAS INCENTIVADAS REGISTRADAS,510106,Cancelado em 28/09/2008
11.665.114/0001-77,REGINA ALIMS SA,CIAS INCENTIVADAS REGISTRADAS,505471,Cancelado em 14/02/2012
13.349.677/0001-81,REIT SECURITIZADORA DE RECEBIVEIS IMOBILIÁRIOS S/A,CIAS ABERTAS,022802,Cancelado em 01/06/2022
47.349.535/0001-36,REMA SA,CIAS ABERTAS,010022,Cancelado em 06/09/1988
76.008.960/0001-60,REMASA REFLORES MADEIREIRA SA,CIAS INCENTIVADAS REGISTRADAS,509876,Cancelado em 08/06/2000
17.475.161/0001-34,RENATO PEREIRA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,502502,Cancelado em 14/02/2012
92.690.700/0001-73,RENNER HERRMANN SA,CIAS ABERTAS,010030,Cancelado em 12/08/2002
02.659.727/0001-00,RENNER PARTICIPAÇÕES SA,CIAS ABERTAS,017752,Cancelado em 20/07/2009
19.133.012/0001-12,RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.,CIAS ABERTAS,023744,Cancelado em 01/02/2021
08.534.605/0001-74,RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL,CIAS ABERTAS,021636,Concedido em 20/08/2008
08.572.741/0001-59,REP REAL ESTATE PARTNERS DESENV IMOB SA,CIAS ABERTAS,021539,Cancelado em 13/08/2012
39.325.436/0001-96,RESAM - RECAPAGEM SÃO MATHEUS S/A,CIAS INCENTIVADAS REGISTRADAS,515744,Cancelado em 17/06/2009
02.363.917/0001-86,RET PARTICIPAÇÕES S/A,CIAS ABERTAS,017337,Cancelado em 11/06/2018
29.506.474/0001-91,REXAM BEVERAGE CAN SOUTH AMERICA S.A.,CIAS ABERTAS,016250,Cancelado em 19/05/2004
11.818.783/0001-31,RG PRIVATE BROKERS INT. DE NEGÓCIOS IMOB. LTDA,CIAS ABERTAS,022098,Cancelado em 18/08/2011
02.016.440/0001-62,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,CIAS ABERTAS,016527,Concedido em 13/10/1997
30.702.767/0001-23,RHC SECURITIZADORA DE CRÉDITOS S.A.,CIAS ABERTAS,024635,Cancelado em 30/06/2020
89.163.430/0001-38,RHODIA AGRO SA,CIAS ABERTAS,004421,Cancelado em 09/01/1990
57.507.626/0001-06,RHODIA SA,CIAS ABERTAS,010065,Cancelado em 15/10/1993
15.179.682/0001-19,RHODIA-STER FIPACK SA,CIAS ABERTAS,006106,Cancelado em 04/09/1998
10.718.971/0001-25,RIACHO AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,504645,Cancelado em 14/02/2012
06.963.029/0001-55,RIACHO NOVO AGROPEC S/A,CIAS INCENTIVADAS REGISTRADAS,516120,Cancelado em 14/02/2012
05.005.368/0001-66,RIAN AGROPECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,517852,Cancelado em 22/12/2000
15.232.127/0001-03,RIB SA,CIAS ABERTAS,012009,Cancelado em 25/04/1997
72.991.714/0001-10,RIBEIRAO PRETO WATER PARK SA,CIAS ABERTAS,014583,Cancelado em 30/06/2004
06.855.894/0001-88,RIBEIRAO S/A,CIAS INCENTIVADAS REGISTRADAS,501654,Cancelado em 20/03/2008
13.012.554/0001-50,RIBEIRO CHAVES SA INDS,CIAS INCENTIVADAS REGISTRADAS,505021,Cancelado em 14/02/2012
80.902.018/0001-18,RICASA ROLANDIA IC E AGRI SA,CIAS ABERTAS,010073,Cancelado em 22/03/2005
14.813.612/0001-08,RICINOR-RICINOQUIMICA DO NE SA,CIAS INCENTIVADAS REGISTRADAS,505161,Cancelado em 28/09/2008
15.756.398/0001-68,RICOPESCA NORTE-CAPTURA E COM,CIAS INCENTIVADAS REGISTRADAS,501115,Cancelado em 14/02/2012
06.495.683/0001-81,RICOPESCA-RIBAMAR IND E COM,CIAS INCENTIVADAS REGISTRADAS,501158,Cancelado em 03/11/2005
51.033.975/0001-57,RIMA IMPRESSORA SA,CIAS ABERTAS,014036,Cancelado em 22/03/2005
18.279.158/0001-08,RIMA INDL SA,CIAS INCENTIVADAS REGISTRADAS,507172,Cancelado em 24/10/2012
29.388.352/0001-48,RIMET EMPREEND. INDS. E COMERCIAIS S/A,CIAS ABERTAS,012840,Cancelado em 31/10/2012
32.430.993/0001-28,RIMO S/A INDÚSTRIA E COMÉRCIO,CIAS INCENTIVADAS REGISTRADAS,518190,Cancelado em 20/07/2012
38.199.406/0001-18,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,CIAS ABERTAS,025720,Concedido em 26/04/2021
40.480.481/0001-02,RIO ALTO STL HOLDING I S.A.,CIAS ABERTAS,027006,Concedido em 09/11/2022
69.423.127/0001-10,RIO CLARO AGROINDL SA,CIAS INCENTIVADAS REGISTRADAS,516929,Cancelado em 14/02/2012
11.603.511/0001-14,RIO CORRENTE AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,500143,Cancelado em 17/04/1996
01.794.426/0001-27,RIO CORTADO AGROPECUÁRIA S/A,CIAS INCENTIVADAS REGISTRADAS,518786,Concedido em 25/07/2008
04.937.967/0001-55,RIO COTIA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,509060,Cancelado em 05/07/2002
38.126.888/0001-86,RIO ENERGY PARTICIPAÇÕES S.A.,CIAS ABERTAS,026298,Cancelado em 31/05/2023
11.723.020/0001-07,RIO GRANDE AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,500283,Cancelado em 25/11/1994
90.348.632/0001-33,RIO GRANDE CIA CEL DO SUL,CIAS ABERTAS,010081,Cancelado em 10/04/1986
02.016.439/0001-38,RIO GRANDE ENERGIA SA,CIAS ABERTAS,016535,Cancelado em 01/01/2019
14.969.641/0001-63,RIO MONSARÁS PARTICIPAÇÕES S/A,CIAS ABERTAS,022969,Cancelado em 23/07/2014
42.149.559/0001-28,RIO OTHON PALACE HOTEL SA,CIAS ABERTAS,010090,Cancelado em 18/02/1994
00.100.685/0001-48,RIO PALMAS AGROPASTORIL SA,CIAS INCENTIVADAS REGISTRADAS,506338,Cancelado em 03/11/2004
23.096.269/0001-19,RIO PARANA ENERGIA S.A.,CIAS ABERTAS,025623,Concedido em 02/03/2021
02.998.301/0001-81,RIO PARANAPANEMA ENERGIA SA,CIAS ABERTAS,018368,Concedido em 14/07/1999
07.472.848/0001-62,RIO POTY AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,502189,Cancelado em 14/02/2012
06.858.260/0001-89,RIO PRATA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,504009,Cancelado em 28/09/2008
24.072.183/0001-19,RIO PRETO AGROINDL SA,CIAS INCENTIVADAS REGISTRADAS,511307,Cancelado em 14/02/2012
12.780.870/0001-00,RIO PRETO AGROPECUÁRIA S/A,CIAS INCENTIVADAS REGISTRADAS,517577,Cancelado em 16/09/2010
42.292.007/0001-74,RIO+ SANEAMENTO BL 3 S.A.,CIAS ABERTAS,027146,Concedido em 28/03/2023
03.392.498/0001-73,RIOEST ESTACIONAMENTOS SA,CIAS ABERTAS,018872,Cancelado em 26/04/2012
28.442.718/0001-57,RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,CIAS ABERTAS,024368,Cancelado em 11/07/2022
04.989.745/0001-86,RIOPEC RIO SANGUE PECUARIA,CIAS INCENTIVADAS REGISTRADAS,513970,Cancelado em 28/09/2008
51.468.791/0001-10,RIPASA SA CELULOSE E PAPEL,CIAS ABERTAS,010103,Cancelado em 28/08/2006
08.813.123/0001-53,RIQUE PALACE HOTEIS SA,CIAS INCENTIVADAS REGISTRADAS,510181,Cancelado em 19/06/2006
13.457.942/0001-45,RIVA INCORPORADORA S/A,CIAS ABERTAS,024996,Cancelado em 21/03/2023
92.750.793/0001-84,RIZZO SA IND ALIM,CIAS ABERTAS,010111,Cancelado em 30/10/1985
08.281.683/0001-04,RJ CAPITAL PARTNERS S.A.,CIAS ABERTAS,022330,Cancelado em 30/05/2018
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,CIAS ABERTAS,020451,Concedido em 18/01/2007
04.268.165/0001-08,ROBUSTA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,510009,Cancelado em 28/09/2008
06.246.961/0001-67,ROCHA SANTOS AGROIND SA,CIAS INCENTIVADAS REGISTRADAS,509485,Cancelado em 14/02/2012
22.800.833/0001-70,RODANA RELOGIOS S/A,CIAS INCENTIVADAS REGISTRADAS,510645,Cancelado em 01/06/2017
59.981.829/0001-65,RODOBENS S.A.,CIAS ABERTAS,025801,Concedido em 06/05/2021
88.612.049/0001-46,RODOVIARIA SA IND IMPLS TRANSP,CIAS ABERTAS,010120,Cancelado em 19/04/1993
03.025.305/0001-46,RODOVIAS DAS COLINAS S.A.,CIAS ABERTAS,023167,Concedido em 25/04/2013
41.508.382/0001-46,RODOVIAS DO BRASIL HOLDING S.A.,CIAS ABERTAS,026352,Concedido em 12/11/2021
84.584.416/0001-94,ROMANO MASSIGNAM SA IND COM,CIAS ABERTAS,010138,Cancelado em 25/10/1984
29.088.092/0001-95,ROMAXIS SECURITIZADORA S.A.,CIAS ABERTAS,024686,Cancelado em 30/06/2022
07.527.948/0001-49,ROMCY GRANJAS SA,CIAS INCENTIVADAS REGISTRADAS,504637,Cancelado em 14/02/2012
56.720.428/0001-63,ROMI S.A.,CIAS ABERTAS,007510,Concedido em 19/04/1938
14.932.164/0001-61,RONAGRO AGROPECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,512222,Cancelado em 27/01/1997
02.981.314/0001-48,RONDISTUR HOTEIS E TURISMO SA,CIAS INCENTIVADAS REGISTRADAS,517933,Cancelado em 03/11/2005
11.995.745/0001-54,ROPASC PARTICIPAÇÕES S/A,CIAS ABERTAS,022195,Cancelado em 31/12/2013
04.650.248/0001-59,RORAIMA REFRIGERANTES SA,CIAS INCENTIVADAS REGISTRADAS,510343,Cancelado em 09/06/1992
56.991.490/0001-90,ROSAFER SA,CIAS ABERTAS,010146,Cancelado em 31/08/1989
04.847.943/0001-05,ROSARIO AGROPASTORIL SA,CIAS INCENTIVADAS REGISTRADAS,510394,Cancelado em 28/09/2008
12.784.567/0001-85,ROSE FRANCE CONFEC SA,CIAS INCENTIVADAS REGISTRADAS,509442,Cancelado em 14/02/2012
31.687.262/0001-08,ROSH INDUSTRIAL S.A.,CIAS INCENTIVADAS REGISTRADAS,515884,Cancelado em 01/06/2017
61.065.751/0001-80,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,CIAS ABERTAS,016306,Concedido em 01/07/1997
01.535.646/0001-36,ROSSI SECURITIES SA,CIAS ABERTAS,015989,Cancelado em 15/06/2000
22.131.736/0001-31,RR CASA DE INVESTIMENTOS E PARTICIPAÇÕES S.A.,CIAS ABERTAS,023787,Cancelado em 22/06/2016
03.765.375/0001-30,RRSPE EMPRENDIMENTOS E PARTICIPAÇÕES S/A,CIAS ABERTAS,018856,Cancelado em 29/12/2004
04.925.301/0001-87,RUBERTEX COM E INDUSTRIA SA,CIAS ABERTAS,010170,Cancelado em 22/03/2005
10.927.952/0001-09,RUFINO FERREIRA COM IND ACO SA,CIAS INCENTIVADAS REGISTRADAS,503142,Cancelado em 28/09/2008
21.976.484/0001-89,RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,CIAS ABERTAS,024538,Cancelado em 30/06/2022
71.550.388/0001-42,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,CIAS ABERTAS,023450,Cancelado em 19/12/2016
33.572.408/0001-97,RUMO MALHA CENTRAL S.A.,CIAS ABERTAS,026484,Concedido em 17/12/2021
24.962.466/0001-36,RUMO MALHA NORTE S.A.,CIAS ABERTAS,015300,Concedido em 27/12/1995
39.115.514/0001-28,RUMO MALHA OESTE S.A.,CIAS ABERTAS,017850,Concedido em 20/10/1998
02.502.844/0001-66,RUMO MALHA PAULISTA S.A.,CIAS ABERTAS,017930,Concedido em 12/11/1998
01.258.944/0001-26,RUMO MALHA SUL S.A.,CIAS ABERTAS,015709,Concedido em 29/08/1996
02.387.241/0001-60,RUMO S.A.,CIAS ABERTAS,017450,Concedido em 02/07/1998
16.691.537/0001-85,RURAL AGROINVEST SA,CIAS INCENTIVADAS REGISTRADAS,500828,Cancelado em 14/08/2008
14.029.177/0001-25,RURAL BREJOLANDIA SA,CIAS INCENTIVADAS REGISTRADAS,500712,Cancelado em 10/11/1989
08.034.258/0001-10,RURAL GRAO SA,CIAS INCENTIVADAS REGISTRADAS,505757,Cancelado em 21/11/1996
60.582.608/0001-01,RURAL LEASING SA ARREND MERC,CIAS ABERTAS,015296,Cancelado em 23/05/2006
39.817.101/0001-95,RURALTOUR TURISMO RURAL SA,CIAS INCENTIVADAS REGISTRADAS,516007,Cancelado em 14/02/2012
34.533.802/0001-89,S R PRODUTOS HOSPITALARES S A,CIAS INCENTIVADAS REGISTRADAS,512796,Cancelado em 28/09/2008
92.772.821/0001-64,S.A. (VIAÇÃO AÉREA RIO-GRANDENSE) - FALIDA,CIAS ABERTAS,011681,Cancelado em 04/01/2011
00.982.476/0001-75,S.A.V.SA,CIAS ABERTAS,015350,Cancelado em 15/06/2000
